layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.8694756446715615,0.021082769755483434,0.8905584144270449,0.8483928749160781,0.8245532693045396,0.029783719550487267,0.854336988855027,0.7947695497540523
1,0.9833149808598344,0.014754524354760504,0.9980695052145949,0.9685604565050738,1.0102476866811219,0.01445685197887584,1.0247045386599978,0.995790834702246
2,0.9830578500015967,0.014481485159911945,0.9975393351615087,0.9685763648416847,1.009869305696422,0.014456844078586271,1.0243261497750082,0.9954124616178358
3,0.9838713954811172,0.01597696034343452,0.9998483558245518,0.9678944351376827,1.0109797931978248,0.015341872399682316,1.0263216655975071,0.9956379207981425
4,0.9793405721753787,0.014839039745573965,0.9941796119209527,0.9645015324298047,1.0058330457193931,0.014369604453668222,1.0202026501730614,0.9914634412657249
5,0.9766693868123282,0.013818823922243529,0.9904882107345717,0.9628505628900846,1.000607065962423,0.012846319994259498,1.0134533859566826,0.9877607459681637
6,0.969568595255473,0.014229433232187498,0.9837980284876605,0.9553391620232855,0.9938363400970555,0.012895753721899265,1.0067320938189548,0.9809405863751562
7,0.9624830551885429,0.011702693057587915,0.9741857482461308,0.9507803621309551,0.9821154221371994,0.010496960026165101,0.9926123821633644,0.9716184621110343
8,0.9594987323663949,0.010739737691949393,0.9702384700583443,0.9487589946744456,0.9778089756096946,0.010612609681140493,0.9884215852908351,0.9671963659285541
9,0.9498836609015462,0.009003629783889529,0.9588872906854358,0.9408800311176566,0.9626331876038074,0.007716613593155764,0.9703498011969632,0.9549165740106517
10,0.9457634392998829,0.006374954367871278,0.9521383936677542,0.9393884849320117,0.9513468778031662,0.009463591205298756,0.9608104690084649,0.9418832865978675
11,0.927746054119282,0.013328592011038339,0.9410746461303203,0.9144174621082437,0.917929843229138,0.017157507974215346,0.9350873512033533,0.9007723352549226
12,0.8975169869961866,0.029184731960290592,0.9267017189564772,0.8683322550358961,0.8588057429807687,0.03264338907831293,0.8914491320590816,0.8261623539024558
13,0.8485764302733448,0.0532623152884715,0.9018387455618163,0.7953141149848734,0.7642891370837155,0.06064959391651473,0.8249387310002302,0.7036395431672008
14,0.8224978120741078,0.05224514755619559,0.8747429596303034,0.7702526645179122,0.715183710549876,0.07163267690759151,0.7868163874574674,0.6435510336422845
15,0.6462295256796841,0.01743819113532526,0.6636677168150094,0.6287913345443588,0.6272417137782289,0.014487295335707024,0.6417290091139359,0.6127544184425219
