layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.44672036674115567,0.026999031109566588,0.47371939785072226,0.4197213356315891,0.4010479898254077,0.03088897706402592,0.4319369668894336,0.37015901276138174
1,0.17238526994531805,0.016337367365170823,0.18872263731048888,0.15604790258014722,0.18207204160590967,0.020707342788751422,0.2027793843946611,0.16136469881715826
2,0.21392707313810075,0.027429146067068966,0.24135621920516973,0.18649792707103177,0.2490915635228157,0.026583964551683142,0.27567552807449885,0.22250759897113256
3,0.4184585203864164,0.30077164621704433,0.7192301666034607,0.11768687416937207,0.377082606786862,0.2897681342840057,0.6668507410708677,0.08731447250285629
4,0.41946939970540525,0.3106151577894418,0.7300845574948471,0.10885424191596343,0.394020390130269,0.2780739304607544,0.6720943205910235,0.11594645966951461
5,0.5168291926568234,0.23350846195989725,0.7503376546167206,0.2833207306969261,0.4823044599972976,0.23269152679633526,0.7149959867936329,0.24961293320096234
6,0.6024285659387514,0.1283376917418143,0.7307662576805657,0.4740908741969371,0.6191594173510869,0.10651624030379415,0.7256756576548811,0.5126431770472928
7,0.6581222902644764,0.05712438452896352,0.71524667479344,0.6009979057355129,0.6466702245672544,0.05070132762038181,0.6973715521876362,0.5959688969468726
8,0.6781130107966337,0.023249316975921617,0.7013623277725552,0.6548636938207121,0.6376573967933655,0.027014793237529762,0.6646721900308953,0.6106426035558358
9,0.586507417938926,0.021496023320724422,0.6080034412596504,0.5650113946182016,0.5648567547400792,0.02601887464465646,0.5908756293847357,0.5388378800954228
10,0.5824085644313267,0.021874273725099636,0.6042828381564264,0.5605342907062271,0.5526061397790909,0.027839076566982382,0.5804452163460733,0.5247670632121085
11,0.5129545673534468,0.027504982110590433,0.5404595494640372,0.48544958524285636,0.4868918367226919,0.027515343393067937,0.5144071801157598,0.45937649332962394
12,0.5362493391934927,0.02527994242880339,0.5615292816222961,0.5109693967646893,0.5057668429613114,0.02750284864775141,0.5332696916090628,0.4782639943135599
13,0.5628503026900353,0.030982637171153314,0.5938329398611887,0.531867665518882,0.5312236101428668,0.030846341152783206,0.56206995129565,0.5003772689900836
14,0.48029344151546427,0.026987618991388133,0.5072810605068524,0.45330582252407614,0.45333856880664825,0.03429923194888731,0.48763780075553553,0.41903933685776096
15,0.4960742811490963,0.026551495997575388,0.5226257771466717,0.4695227851515209,0.46689606179793675,0.029619462622981634,0.4965155244209184,0.4372765991749551
16,0.48998483802591053,0.025507189023129102,0.5154920270490396,0.46447764900278143,0.4554049706459045,0.03275358193645034,0.48815855258235485,0.4226513887094542
17,0.5251528717480697,0.023674922466038643,0.5488277942141083,0.501477949282031,0.507929996351401,0.026975696629100532,0.5349056929805015,0.48095429972230047
18,0.5022022259699834,0.022241557244819334,0.5244437832148028,0.4799606687251641,0.48270694037278494,0.028401519282084304,0.5111084596548693,0.45430542109070066
19,0.5354796545459078,0.030464404426868635,0.5659440589727764,0.5050152501190392,0.4987171374758085,0.034333697551657896,0.5330508350274664,0.4643834399241506
20,0.5766168085785656,0.009580088410540987,0.5861968969891066,0.5670367201680245,0.5698456603288651,0.013221968057226224,0.5830676283860913,0.5566236922716389
21,0.6036416354117455,0.02590793304737732,0.6295495684591228,0.5777337023643683,0.5835934070746104,0.027831855353239596,0.61142526242785,0.5557615517213708
22,0.6910474408756603,0.01649939471317293,0.7075468355888332,0.6745480461624873,0.6757795093456904,0.017931400386802722,0.6937109097324932,0.6578481089588877
23,0.6711641379765102,0.011968376372701933,0.6831325143492122,0.6591957616038082,0.6629352094729741,0.012498069476696667,0.6754332789496708,0.6504371399962775
24,0.6651624456628576,0.014542211127371373,0.6797046567902291,0.6506202345354862,0.6521507199605306,0.01570288790677213,0.6678536078673027,0.6364478320537585
25,0.6304378130219199,0.023399757090597374,0.6538375701125173,0.6070380559313225,0.618407853047053,0.018968642013497593,0.6373764950605506,0.5994392110335555
26,0.6451687371575987,0.022450244091834045,0.6676189812494328,0.6227184930657647,0.63452827612559,0.021155568047149968,0.6556838441727401,0.61337270807844
27,0.6624235503085247,0.01914289370086938,0.6815664440093941,0.6432806566076553,0.64353311419487,0.02248406052159361,0.6660171747164636,0.6210490536732765
28,0.552963747606649,0.017660882991152052,0.5706246305978011,0.5353028646154969,0.5434585850437482,0.019722237886858493,0.5631808229306067,0.5237363471568898
29,0.5350333750247955,0.009409912650990586,0.5444432876757861,0.525623462373805,0.5388767796754838,0.01621931019250246,0.5550960898679862,0.5226574694829813
30,0.6282413114200939,0.03413185140710255,0.6623731628271964,0.5941094600129914,0.5933372952540715,0.03858301778993071,0.6319203130440022,0.5547542774641409
31,0.5355639585426876,0.026504743538303944,0.5620687020809915,0.5090592150043837,0.5053904285033544,0.028552157869251967,0.5339425863726063,0.4768382706341024
