layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,3.300627963883536,0.2998246754101822,3.600452639293718,3.000803288473354,2.5312440009911854,0.45984752940233947,2.991091530393525,2.0713964715888458
1,2.6981882987084327,0.37041847088364427,3.068606769592077,2.3277698278247883,1.966459135611852,0.4181789661745437,2.3846381017863956,1.5482801694373083
2,2.5089605280331204,0.21432247852346265,2.723283006556583,2.2946380495096577,2.098075732390086,0.3109614817574789,2.409037214147565,1.7871142506326072
3,2.07678252535981,0.1817158288046555,2.2584983541644656,1.8950666965551546,2.0183122932910917,0.18399272093124092,2.2023050142223326,1.8343195723598509
4,1.8595587510567206,0.22331907973969878,2.0828778307964195,1.6362396713170217,1.5044426997502645,0.2557626061229643,1.7602053058732288,1.2486800936273001
5,1.9987877731199388,0.18815568954269588,2.1869434626626347,1.810632083577243,1.954205748240153,0.18565565947832932,2.1398614077184823,1.7685500887618235
6,2.0553238639583835,0.20987294455688846,2.265196808515272,1.845450919401495,1.7746200203895568,0.19301748525980508,1.9676375056493618,1.5816025351297518
7,2.0964807705445723,0.2561024096643275,2.3525831802089,1.8403783608802446,1.7309649244944254,0.22663712841532124,1.9576020529097466,1.5043277960791042
8,2.045656652419598,0.3106008266864446,2.3562574791060427,1.7350558257331534,1.7570703347524008,0.22350265677340359,1.9805729915258043,1.5335676779789973
9,2.1467282059904815,0.162710554031838,2.3094387600223194,1.9840176519586434,2.1907277969519297,0.15855389150255053,2.34928168845448,2.0321739054493793
10,2.083646124059504,0.2087612361329633,2.2924073601924673,1.8748848879265405,1.8197678391138712,0.20282319846980296,2.022591037583674,1.6169446406440682
11,2.1102450126177303,0.14622334445390675,2.256468357071637,1.9640216681638236,2.0892022653420765,0.1712599568627567,2.260462222204833,1.91794230847932
12,2.117946626304032,0.2045364803416227,2.3224831066456546,1.9134101459624093,1.8799514214197794,0.17615336440000087,2.0561047858197803,1.7037980570197786
13,2.0512365838149926,0.159323804443393,2.2105603882583855,1.8919127793715997,2.1650063439210254,0.184254261180212,2.3492606051012372,1.9807520827408134
14,2.0839190127013567,0.137411675084316,2.221330687785673,1.9465073376170408,2.159797130823135,0.1687520112742827,2.328549142097418,1.9910451195488525
15,2.0761827106599684,0.19390941266006942,2.2700921233200377,1.882273297999899,1.9793293642997742,0.13353678302822922,2.1128661473280035,1.845792581271545
16,2.16327787838973,0.24228666590851003,2.4055645442982403,1.92099121248122,2.5904477032025657,0.27110389673345936,2.861551599936025,2.3193438064691065
17,2.5100273776364017,0.16306886661497566,2.6730962442513775,2.346958511021426,2.499335430463155,0.13843551272865398,2.6377709431918093,2.360899917734501
18,1.9569908535325682,0.15206562228457926,2.1090564758171473,1.8049252312479889,1.9662228631973266,0.14207772604813726,2.108300589245464,1.8241451371491895
19,1.885689764827877,0.16176666598330958,2.0474564308111867,1.7239230988445673,1.7319114228089652,0.13300885165737614,1.8649202744663413,1.598902571151589
20,2.516282740351442,0.1631217217301519,2.6794044620815938,2.35316101862129,2.3213912868499755,0.16165529264237222,2.4830465794923477,2.1597359942076033
21,1.8483161771452272,0.1179616515345976,1.9662778286798248,1.7303545256106296,1.6744266267617542,0.10289764061966625,1.7773242673814205,1.571528986142088
22,2.0803838604456417,0.15331878587460368,2.2337026463202454,1.927065074571038,1.8798701337973276,0.1413370851327781,2.0212072189301056,1.7385330486645496
23,2.4149197928317183,0.15249521253747556,2.567415005369194,2.2624245802942426,2.2023191805680593,0.16880494339771826,2.3711241239657777,2.033514237170341
