layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.04672924009478324,0.00923093639952338,0.055960176494306624,0.03749830369525986,0.032547615491009006,0.010584975551129989,0.043132591042139,0.021962639939879017
1,0.03969990682686897,0.013236928866115308,0.052936835692984276,0.026462977960753663,0.019712134230843125,0.013892445431296425,0.03360457966213955,0.0058196887995467
2,0.01397838543226652,0.024711536850548835,0.038689922282815356,-0.010733151418282315,0.009953562870796304,0.02562479518525494,0.035578358056051244,-0.015671232314458633
3,0.09573723593509043,0.01977055528168237,0.11550779121677279,0.07596668065340806,0.13513298558692138,0.02793753476451519,0.16307052035143657,0.1071954508224062
4,0.1260400162405008,0.01957785916519013,0.14561787540569093,0.10646215707531066,0.1722985624273618,0.03021183317421098,0.20251039560157277,0.14208672925315083
5,0.07813108533427313,0.01732182414448047,0.0954529094787536,0.06080926118979266,0.09769806375106176,0.018738351216569964,0.11643641496763171,0.0789597125344918
6,0.15280387013570054,0.03277277108981458,0.18557664122551512,0.12003109904588596,0.2088432684292396,0.036008751468797395,0.24485201989803698,0.1728345169604422
7,0.11551300354011647,0.029668225525622517,0.145181229065739,0.08584477801449394,0.15058503742019336,0.029480576293088794,0.18006561371328214,0.12110446112710456
8,0.31424152512441983,0.08701292842950606,0.40125445355392586,0.22722859669491377,0.4092707038919131,0.0566579784652008,0.46592868235711393,0.3526127254267123
9,0.1071275949187867,0.042004645665177365,0.14913224058396407,0.06512294925360934,0.17759836843858162,0.04673779586760026,0.2243361643061819,0.13086057257098135
10,0.2126194831806344,0.03533129591599882,0.2479507790966332,0.17728818726463558,0.27356838529308636,0.03909235741694038,0.31266074271002675,0.23447602787614596
11,0.09117779232464827,0.042590955322098764,0.13376874764674704,0.04858683700254951,0.17431429099291562,0.04908657346425782,0.22340086445717344,0.1252277175286578
12,0.23066337822706667,0.05068880882939761,0.28135218705646425,0.17997456939766907,0.30853773827354114,0.041668300591644426,0.3502060388651856,0.2668694376818967
13,0.12102885515271843,0.03814418300638951,0.15917303815910794,0.08288467214632891,0.18709723035494485,0.038457687588211255,0.2255549179431561,0.1486395427667336
14,0.2579610352585842,0.03805324282911187,0.2960142780876961,0.21990779242947234,0.3109694482386112,0.039286212563196456,0.3502556608018077,0.27168323567541475
15,0.21277025162980154,0.04636181527970948,0.259132066909511,0.16640843635009206,0.28473071386416754,0.04052134230008101,0.32525205616424857,0.24420937156408654
16,0.09588955500005901,0.050328886657403225,0.14621844165746223,0.045560668342655784,0.21010443101326626,0.07633410686579052,0.28643853787905676,0.13377032414747575
17,0.13774251826591305,0.05162095826999744,0.18936347653591049,0.08612155999591561,0.23362839671472707,0.05957323513926615,0.2932016318539932,0.17405516157546091
18,0.13666972859048998,0.0734471467464389,0.21011687533692888,0.06322258184405108,0.29050974595050016,0.08912182913458334,0.3796315750850835,0.20138791681591683
19,0.19609720617919774,0.058918994053613435,0.2550162002328112,0.1371782121255843,0.3163560588657856,0.07030409178656921,0.3866601506523548,0.2460519670792164
20,0.17087662868298492,0.06987220241310932,0.24074883109609424,0.1010044262698756,0.32564257038136324,0.0859696518572619,0.41161222223862515,0.23967291852410133
21,0.6242293347785999,0.020066128335013343,0.6442954631136132,0.6041632064435866,0.6471693414449692,0.025723329303873728,0.672892670748843,0.6214460121410954
22,0.18723503064799618,0.037632105034914855,0.22486713568291103,0.14960292561308133,0.15875878671805063,0.04939492393587461,0.20815371065392524,0.10936386278217602
23,0.1792699686892621,0.027256496235478437,0.20652646492474053,0.15201347245378366,0.16638810808459917,0.043138937964773603,0.20952704604937278,0.12324917011982556
