layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.028347475665875456,0.006925637230411175,0.03527311289628663,0.02142183843546428,0.02698950892042679,0.012916819900552186,0.03990632882097898,0.014072689019874603
1,0.012081071980866035,0.00423190267276745,0.016312974653633485,0.007849169308098584,0.006686170601048313,0.004013688310089875,0.010699858911138189,0.0026724822909584374
2,0.12890684638511052,0.028347218553099195,0.1572540649382097,0.10055962783201132,0.18999242107073466,0.040576740525525644,0.2305691615962603,0.149415680545209
3,0.24657024539910355,0.09681039059397911,0.34338063599308266,0.14975985480512444,0.39480208287636437,0.10719394260462523,0.5019960254809896,0.28760814027173914
4,0.04833117689840592,0.01347451883946186,0.06180569573786778,0.034856658058944064,0.03926718534280856,0.008085916892320221,0.047353102235128786,0.03118126845048834
5,0.03097242854729101,0.004392236369673686,0.035364664916964696,0.026580192177617326,0.03498571012169123,0.004890358742352298,0.039876068864043525,0.03009535137933893
6,0.0713066490875049,0.009385244180381575,0.08069189326788648,0.061921404907123334,0.08318999158839385,0.009845306329151444,0.09303529791754529,0.07334468525924241
7,0.07516991499472749,0.009735939208964728,0.08490585420369222,0.06543397578576275,0.08669110501805942,0.011326265569308614,0.09801737058736804,0.0753648394487508
8,0.055478112772107124,0.007553599590737475,0.0630317123628446,0.04792451318136965,0.06722506243735552,0.01396909139554697,0.08119415383290249,0.05325597104180854
9,0.0691229212400201,0.0122381369553089,0.081361058195329,0.05688478428471121,0.10047159250825644,0.02583293276723849,0.12630452527549493,0.07463865974101794
10,0.0780018348875758,0.011350208194641135,0.08935204308221693,0.06665162669293466,0.09554585741211971,0.013581943432157604,0.10912780084427731,0.08196391397996211
11,0.06995570190347634,0.009055294240441693,0.07901099614391804,0.06090040766303465,0.08386568568646907,0.010965164422085606,0.09483085010855467,0.07290052126438347
12,0.07207609449404401,0.011747576900139611,0.08382367139418362,0.060328517593904396,0.10176210510234038,0.020763531883596236,0.12252563698593662,0.08099857321874414
13,0.13975810554701013,0.026998461581882544,0.16675656712889267,0.11275964396512758,0.18178617869814237,0.027078821850849887,0.20886500054899226,0.15470735684729248
14,0.06743532794152761,0.012272367747027533,0.07970769568855514,0.05516296019450008,0.08889656916260719,0.019092187147389656,0.10798875630999684,0.06980438201521753
15,0.11432289008002777,0.019331394966894285,0.13365428504692206,0.09499149511313348,0.14389793331424394,0.017853644021153553,0.1617515773353975,0.1260442892930904
16,0.07836074764271836,0.01662448215928982,0.09498522980200819,0.06173626548342854,0.11728751509139936,0.02529372275748766,0.14258123784888702,0.0919937923339117
17,0.07183394648812035,0.015185783821261005,0.08701973030938134,0.05664816266685934,0.10168956516931454,0.020423021833871343,0.12211258700318589,0.0812665433354432
18,0.10305854412061828,0.019959709963202864,0.12301825408382114,0.08309883415741542,0.13755297948916753,0.023384559391459437,0.16093753888062698,0.1141684200977081
19,0.11470521507518631,0.023445892865062854,0.13815110794024918,0.09125932221012346,0.151880261550347,0.027562613826467908,0.17944287537681491,0.1243176477238791
20,0.08800027231601151,0.018088514826181627,0.10608878714219314,0.06991175748982989,0.1138772134979566,0.019169093876734343,0.13304630737469095,0.09470811962122225
21,0.09853664480827072,0.014832221698286555,0.11336886650655728,0.08370442310998416,0.11035376975933711,0.014917477672997,0.12527124743233412,0.09543629208634011
22,0.05464152408787956,0.02504875177934765,0.07969027586722721,0.02959277230853191,0.10494471367448568,0.03444358784196408,0.13938830151644976,0.0705011258325216
23,0.06749024176849173,0.03507895059723737,0.1025691923657291,0.03241129117125437,0.1300021265819669,0.038956152167788534,0.16895827874975541,0.09104597441417836
24,0.06047427441392626,0.04135099098680421,0.10182526540073047,0.01912328342712205,0.13404240602006515,0.047724530679618016,0.18176693669968316,0.08631787534044713
25,0.06856485347372371,0.05081009904198598,0.11937495251570969,0.017754754431737726,0.16381939933945736,0.05959379981949576,0.2234131991589531,0.1042255995199616
26,0.23386269096623769,0.08153166977556671,0.3153943607418044,0.152331021190671,0.3875824383149544,0.07911093517236772,0.46669337348732215,0.3084715031425867
27,0.31370977747749973,0.019251610155523763,0.3329613876330235,0.29445816732197594,0.32764496246973673,0.03801849567646517,0.3656634581462019,0.2896264667932716
