layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.22537426940806501,0.02143352925379657,0.2468077986618616,0.20394074015426844,0.18581166197856266,0.022333898131056372,0.20814556010961904,0.16347776384750629
1,0.3375127142319432,0.026659937719619737,0.3641726519515629,0.31085277651232346,0.2972318438688914,0.027054560930332743,0.32428640479922416,0.27017728293855864
2,0.46680219800441297,0.025496676223395538,0.4922988742278085,0.44130552178101745,0.45722104092439014,0.04315456938356649,0.5003756103079566,0.41406647154082366
3,0.3200741717954735,0.018519021129309227,0.33859319292478274,0.30155515066616423,0.32068745662768683,0.028376241119329987,0.34906369774701684,0.2923112155083568
4,0.6754497328361908,0.009949604628465248,0.6853993374646561,0.6655001282077255,0.6649071198701858,0.02096811748037211,0.6858752373505579,0.6439390023898137
5,0.6776780257751416,0.024541134126607245,0.7022191599017489,0.6531368916485343,0.6341550004482269,0.030865547466134097,0.665020547914361,0.6032894529820928
6,0.5244838810199267,0.029514322389169928,0.5539982034090967,0.49496955863075676,0.4828418989976247,0.02727158630504098,0.5101134853026656,0.45557031269258375
7,0.5246474311336294,0.024154514898114855,0.5488019460317443,0.5004929162355146,0.503202917277813,0.029615868419011933,0.532818785696825,0.47358704885880104
8,0.5729406419899556,0.030194008783795925,0.6031346507737516,0.5427466332061597,0.5268715634942055,0.03305475727457808,0.5599263207687836,0.4938168062196274
9,0.5408412566432705,0.028542184411419716,0.5693834410546903,0.5122990722318508,0.5134851289788882,0.03526050672182417,0.5487456357007123,0.478224622257064
10,0.4780492712925007,0.031891664008107556,0.5099409353006082,0.44615760728439313,0.4351948807636897,0.034508041302622576,0.46970292206631226,0.4006868394610671
11,0.4774810737603671,0.038326612171991674,0.5158076859323587,0.4391544615883754,0.42479758073886237,0.039944687657693094,0.46474226839655547,0.38485289308116927
12,0.47862026579194256,0.03802409859765501,0.5166443643895976,0.44059616719428757,0.4300636923313141,0.040241574528264934,0.470305266859579,0.38982211780304915
13,0.3694693519697561,0.035983135381957104,0.40545248735171324,0.333486216587799,0.3416613399485747,0.04180208236909519,0.38346342231766994,0.2998592575794795
14,0.5213196066679893,0.041426150771403186,0.5627457574393925,0.47989345589658605,0.4622780121366183,0.044978141474417546,0.5072561536110358,0.41729987066220076
15,0.40152457937017666,0.032307946596576355,0.43383252596675304,0.3692166327736003,0.3551845461130142,0.036129199135118875,0.39131374524813306,0.31905534697789534
16,0.40841265061458987,0.04375216850237989,0.45216481911696976,0.36466048211220997,0.34748396744330723,0.04549770973015617,0.3929816771734634,0.3019862577131511
17,0.4346017719476254,0.04097991505411265,0.47558168700173803,0.39362185689351276,0.3755955721934636,0.044672404135789025,0.42026797632925267,0.3309231680576746
18,0.3587459193228127,0.03359764082173219,0.39234356014454486,0.3251482785010805,0.32191136131683984,0.037479934497970595,0.35939129581481044,0.28443142681886924
19,0.4228608134117993,0.035650783576134756,0.4585115969879341,0.38721002983566455,0.38145556042591733,0.04037891144274105,0.42183447186865836,0.3410766489831763
20,0.4130870303163281,0.03628653328553466,0.44937356360186276,0.37680049703079344,0.37396643390258155,0.03981281560185145,0.413779249504433,0.3341536183007301
21,0.44725702722351274,0.027859887509108713,0.47511691473262146,0.419397139714404,0.42387763460477196,0.03066407895488166,0.4545417135596536,0.3932135556498903
22,0.5884227441115812,0.04481156136882063,0.6332343054804018,0.5436111827427607,0.5266462648908298,0.04536611324909271,0.5720123781399225,0.48128015164173704
23,0.5564764060757377,0.02542163934937081,0.5818980454251085,0.5310547667263669,0.5345710037151973,0.028946644501856994,0.5635176482170543,0.5056243592133403
24,0.5796839614193161,0.0325191569020946,0.6122031183214107,0.5471648045172215,0.5625489804148674,0.03458492725845109,0.5971339076733185,0.5279640531564164
25,0.5272460206375493,0.026545275442219504,0.5537912960797688,0.5007007451953298,0.5077015004555384,0.029385269939563797,0.5370867703951022,0.4783162305159746
26,0.5680791667916558,0.029873533594476538,0.5979527003861324,0.5382056331971793,0.5424237713217736,0.027711674734885956,0.5701354460566596,0.5147120965868875
27,0.41319394963128225,0.02438620033820359,0.43758014996948585,0.38880774929307865,0.411040868461132,0.02838092401403723,0.43942179247516927,0.3826599444470948
