layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.5266884921433089,0.04793400421253311,0.5746224963558421,0.4787544879307758,0.44099508543809257,0.045159574221702276,0.4861546596597949,0.39583551121639027
1,0.6977163793204667,0.0197050332087831,0.7174214125292498,0.6780113461116836,0.6617858759562174,0.01937658319786085,0.6811624591540782,0.6424092927583566
2,0.8236644867952768,0.016294710038778342,0.8399591968340552,0.8073697767564985,0.7920825930436453,0.022471017345087007,0.8145536103887323,0.7696115756985582
3,0.8064728174116704,0.018138406440023045,0.8246112238516935,0.7883344109716474,0.7883053173621496,0.015202369597027822,0.8035076869591774,0.7731029477651218
4,0.7221621259466394,0.024760901933952716,0.7469230278805922,0.6974012240126867,0.686774232784907,0.02350962482101413,0.7102838576059212,0.6632646079638929
5,0.6761474299740482,0.03663353674291375,0.712780966716962,0.6395138932311344,0.6186300136645635,0.03475613204819075,0.6533861457127542,0.5838738816163728
6,0.5827579451845838,0.03404555379440458,0.6168034989789883,0.5487123913901792,0.5370764795939128,0.035746357943313996,0.5728228375372268,0.5013301216505988
7,0.5238482309626294,0.0355799097305235,0.5594281406931529,0.48826832123210595,0.486325766146183,0.035786393976368694,0.5221121601225517,0.4505393721698143
8,0.5271188156171278,0.03531343086825006,0.5624322464853779,0.49180538474887775,0.4928792850176493,0.032754105931522,0.5256333909491713,0.4601251790861273
9,0.5257807542364319,0.03311570962046709,0.558896463856899,0.49266504461596483,0.49258300960063933,0.03453361789251145,0.5271166274931508,0.45804939170812786
10,0.5167053125121377,0.03595960544032646,0.5526649179524642,0.48074570707181125,0.46826529016097385,0.036603270587064474,0.5048685607480383,0.4316620195739094
11,0.5067494662551136,0.03509632196844336,0.541845788223557,0.47165314428667027,0.4576840206980705,0.03999592209791027,0.49767994279598077,0.41768809860016026
12,0.3893187663384846,0.035392328153621234,0.42471109449210587,0.35392643818486336,0.33861376250783604,0.042159407103098324,0.3807731696109344,0.2964543554047377
13,0.46343618999053904,0.03364995487781689,0.49708614486835595,0.4297862351127221,0.42144577592611315,0.03997216901957206,0.4614179449456852,0.3814736069065411
14,0.4682525392476614,0.03895427479029484,0.5072068140379562,0.4292982644573666,0.4161764335632324,0.04255515905277056,0.458731592616003,0.37362127451046184
15,0.5032777890756532,0.03644614439833736,0.5397239334739906,0.46683164467731586,0.45569891661405565,0.03979302445820214,0.4954919410722578,0.4159058921558535
16,0.5238415974301177,0.03101341225214626,0.554855009682264,0.49282818517797145,0.48713723917802176,0.032093561240419455,0.5192308004184412,0.4550436779376023
17,0.6251443326473236,0.03460789052401464,0.6597522231713382,0.590536442123309,0.5850139101346333,0.030776768302323426,0.6157906784369568,0.5542371418323099
18,0.7021361616524783,0.030420161657164397,0.7325563233096427,0.6717159999953138,0.6639337052901586,0.02743007091021345,0.691363776200372,0.6365036343799452
19,0.7037673410657165,0.0331015565217022,0.7368688975874187,0.6706657845440143,0.6666910441716513,0.02983325382153726,0.6965242979931885,0.636857790350114
20,0.6815946922673808,0.033173490057664845,0.7147681823250456,0.648421202209716,0.6460761098066966,0.031487364798357446,0.6775634746050541,0.6145887450083392
21,0.696767775656341,0.025972423886485213,0.7227401995428262,0.6707953517698557,0.6618504973252615,0.024455054722406243,0.6863055520476677,0.6373954426028552
22,0.729056166364001,0.0200939208846688,0.7491500872486697,0.7089622454793322,0.6991887140274048,0.021754096356605586,0.7209428103840104,0.6774346176707992
23,0.8449233023377208,0.015835222990666076,0.8607585253283869,0.8290880793470548,0.8245336027940114,0.019061141271695895,0.8435947440657073,0.8054724615223156
24,0.7658607011491602,0.025108416182237282,0.7909691173313974,0.7407522849669229,0.7390999323129654,0.02007488077965308,0.7591748130926186,0.7190250515333123
25,0.7820115217140743,0.020708628916196885,0.8027201506302711,0.7613028927978774,0.7613536675771078,0.019061418786659085,0.7804150863637669,0.7422922487904486
26,0.6907569228054641,0.022945571466826662,0.7137024942722907,0.6678113513386374,0.6616591854890188,0.022758887026879896,0.6844180725158987,0.6389002984621389
27,0.7152819896673227,0.01900619314469727,0.73428818281202,0.6962757965226254,0.6929530439774195,0.02216665306839103,0.7151196970458106,0.6707863909090285
28,0.6492714970916896,0.015899731154929105,0.6651712282466188,0.6333717659367605,0.6284437058369319,0.019351795986574525,0.6477955018235064,0.6090919098503573
29,0.7105651745548496,0.011323768469275809,0.7218889430241254,0.6992414060855737,0.6975574217240016,0.01673076658681178,0.7142881883108134,0.6808266551371898
30,0.5519791195144901,0.02142537070436855,0.5734044902188586,0.5305537488101215,0.5368910496433575,0.024066531772737744,0.5609575814160953,0.5128245178706198
31,0.4939504335452984,0.013550537602003787,0.5075009711473022,0.4803998959432946,0.48834135472774504,0.01976000333944503,0.50810135806719,0.4685813513883
