layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.19482067522483987,0.056980855073789444,0.2518015302986293,0.13783982015105042,0.3091253160685301,0.06139228370615963,0.37051759977468973,0.2477330323623705
1,0.044882493553223546,0.006354494472940098,0.051236988026163645,0.03852799908028345,0.037167597636580466,0.0074820282618434705,0.04464962589842394,0.029685569374736993
2,0.02540492591169941,0.006036503928748338,0.031441429840447746,0.01936842198295107,0.027259988359486065,0.01064206608646545,0.037902054445951516,0.016617922273020613
3,0.029339979741383682,0.00732175668921634,0.03666173643060002,0.022018223052167343,0.0339733084042867,0.011328886229532568,0.04530219463381927,0.022644422174754132
4,0.030935676441854472,0.0045256010231086935,0.035461277464963165,0.02641007541874578,0.03345995534832279,0.005290715103783873,0.03875067045210666,0.028169240244538915
5,0.038117471513906855,0.009954036412018035,0.04807150792592489,0.028163435101888817,0.05542575360586246,0.013374128957863605,0.06879988256372606,0.04205162464799885
6,0.0592562873158362,0.018539314344915927,0.07779560166075213,0.04071697297092028,0.09584685097138088,0.024518373059201373,0.12036522403058225,0.0713284779121795
7,0.07710276457009377,0.024622500871003004,0.10172526544109678,0.052480263699090764,0.12424761924892663,0.031694779456905464,0.1559423987058321,0.09255283979202117
8,0.078652074802425,0.022239445201702193,0.1008915200041272,0.05641262960072281,0.11907236638168493,0.027024062015005956,0.1460964283966909,0.09204830436667898
9,0.08643991710593948,0.028785996354847885,0.11522591346078737,0.0576539207510916,0.146923905822138,0.0377110123549184,0.1846349181770564,0.10921289346721959
10,0.07833246669018423,0.0265715879304678,0.10490405462065203,0.05176087875971643,0.12806496399144332,0.031233232198227216,0.15929819618967053,0.09683173179321611
11,0.09752408284452055,0.026395679243703934,0.12391976208822449,0.07112840360081661,0.1576678593456745,0.0345172827222246,0.1921851420678991,0.12315057662344991
12,0.11930767379023811,0.035123904446794224,0.15443157823703235,0.08418376934344389,0.19707144337395827,0.043678573962274585,0.24075001733623286,0.15339286941168367
13,0.08270121796371101,0.028747688501444824,0.11144890646515583,0.053953529462266184,0.1391365056981643,0.03689904959316969,0.176035555291334,0.1022374561049946
14,0.0889665244945458,0.028888537792312735,0.11785506228685853,0.06007798670223306,0.14531063127020996,0.03802006750665213,0.1833306987768621,0.10729056376355783
15,0.08996150584576966,0.028307052037024685,0.11826855788279435,0.06165445380874497,0.14859402018288773,0.03691883610336902,0.18551285628625674,0.11167518407951871
16,0.10014747448459074,0.033339099913448904,0.13348657439803965,0.06680837457114183,0.16812329505880674,0.04187789783430744,0.2100011928931142,0.1262453972244993
17,0.07446219711624957,0.036079344238805086,0.11054154135505466,0.03838285287744449,0.1478097523500522,0.046702686689048874,0.19451243903910106,0.10110706566100333
18,0.07738243159535643,0.046379881105747874,0.1237623127011043,0.03100255048960856,0.16359779562801122,0.05440335546274819,0.2180011510907594,0.10919444016526303
19,0.072944397880853,0.04545981794537624,0.11840421582622923,0.027484579935476754,0.15864590336879095,0.05383688759129915,0.2124827909600901,0.1048090157774918
20,0.06955741203160255,0.04921560240467058,0.11877301443627314,0.020341809626931974,0.16740082252770663,0.05806937452416602,0.22547019705187266,0.10933144800354061
21,0.07415413254170448,0.0484549272352056,0.12260905977691008,0.025699205306498885,0.16822250372419756,0.05786451049776409,0.22608701422196165,0.11035799322643347
22,0.08258132605099833,0.06049381007234203,0.14307513612334036,0.022087515978656297,0.20972142153729995,0.07597831178956732,0.28569973332686727,0.13374310974773262
23,0.07842197124060098,0.05519196224623137,0.13361393348683234,0.023230008994369604,0.19183865247915188,0.06847030897275672,0.2603089614519086,0.12336834350639517
24,0.0996896999996978,0.0739523024332028,0.17364200243290062,0.025737397566495,0.2500386185074846,0.0868183657938382,0.3368569843013228,0.1632202527136464
25,0.10266302042193227,0.06932209798120875,0.171985118403141,0.03334092244072352,0.2514170825481415,0.08952431470975031,0.3409413972578918,0.16189276783839118
26,0.11233012733811681,0.07235127366965466,0.18468140100777147,0.039978853668462155,0.2675420896088084,0.08674176671171197,0.35428385632052034,0.1808003228970964
27,0.12948246343762843,0.07826985728788688,0.2077523207255153,0.051212606149741546,0.3034301928430796,0.09729249694155144,0.40072268978463105,0.20613769590152814
28,0.14307814231747157,0.08113817122355865,0.22421631354103022,0.061939971093912916,0.3275123269110918,0.10085862203201582,0.42837094894310757,0.22665370487907596
29,0.1587121800652572,0.08017848985891862,0.23889066992417582,0.07853369020633857,0.33941557111839454,0.0980658279296664,0.43748139904806094,0.24134974318872815
30,0.17138228788004292,0.06321092873526403,0.23459321661530697,0.10817135914477889,0.31097224312524,0.07583393880183109,0.3868061819270711,0.23513830432340893
31,0.30612299484866007,0.057551371258647115,0.3636743661073072,0.24857162359001295,0.42884546905756,0.07422285996445567,0.5030683290220157,0.35462260909310434
