layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,2.8630552121571133,0.2066033366590025,3.0696585488161157,2.656451875498111,2.437399229208628,0.27692537214672946,2.7143246013553575,2.160473857061899
1,1.4330589395838897,0.17219175880069773,1.6052506983845876,1.260867180783192,1.1096617515881857,0.23559236053411378,1.3452541121222994,0.8740693910540719
2,1.2529309302955478,0.2004401529007151,1.453371083196263,1.0524907773948327,1.3564312352736791,0.1953882077660701,1.5518194430397492,1.1610430275076091
3,1.123762016172533,0.18364817718076448,1.3074101933532976,0.9401138389917685,1.2123917671044668,0.17214317578331745,1.3845349428877842,1.0402485913211494
4,1.4819263421095812,0.14614912434140045,1.6280754664509816,1.3357772177681808,1.4244755939642588,0.21036524217857572,1.6348408361428346,1.214110351785683
5,1.7081005642940472,0.20463444691445215,1.9127350112084993,1.5034661173795951,1.8692805977662403,0.20305720799341015,2.0723378057596507,1.6662233897728302
6,1.9272358386547535,0.1714313103332222,2.0986671489879756,1.7558045283215313,1.8224127713839213,0.18682276084296429,2.0092355322268856,1.635590010540957
7,2.116417552743639,0.1902782259360985,2.3066957786797375,1.9261393268075406,1.9877479366461437,0.18143942149214734,2.169187358138291,1.8063085151539964
8,2.158124249476891,0.1391961882543083,2.2973204377311993,2.018928061222583,2.1752771643797555,0.17109039598647835,2.3463675603662337,2.0041867683932773
9,2.134196956436355,0.16585721425420766,2.300054170690563,1.9683397421821476,2.1443353656927746,0.16045757845352118,2.3047929441462958,1.9838777872392535
10,1.885344888482775,0.16661272332178517,2.05195761180456,1.71873216516099,2.0036520663897197,0.18943736190606103,2.1930894282957807,1.8142147044836587
11,2.079154795640475,0.14334310770432834,2.222497903344803,1.9358116879361464,2.070663075844447,0.1525825300077284,2.2232456058521755,1.9180805458367185
12,2.221943660215898,0.15783189935650857,2.3797755595724066,2.0641117608593893,2.0732712423801423,0.14353047759564183,2.216801719975784,1.9297407647845004
13,2.2568842497738926,0.1822003693377611,2.4390846191116538,2.0746838804361314,2.467247836192449,0.18923151551915898,2.656479351711608,2.27801632067329
14,2.0634300383654507,0.15383227716372477,2.2172623155291755,1.9095977612017259,2.2119368648529054,0.171685749254692,2.3836226141075976,2.0402511155982133
15,1.8182589721370053,0.19927829719351958,2.017537269330525,1.6189806749434856,2.1665065201123554,0.24991359895231563,2.416420119064671,1.9165929211600399
16,1.9493823546867866,0.18467927696469597,2.1340616316514827,1.7647030777220907,2.272094362179438,0.2040220139838665,2.4761163761633047,2.0680723481955714
17,1.951922495643814,0.21717942240218577,2.1691019180459996,1.7347430732416282,2.3197425897916157,0.22664094548398409,2.5463835352756,2.0931016443076316
18,1.9816645112904636,0.25597340824581605,2.2376379195362794,1.7256911030446476,2.3418706973393757,0.206617151972023,2.5484878493113987,2.1352535453673527
19,1.8471675337135018,0.3117288427197207,2.1588963764332227,1.5354386909937812,2.3816548899809518,0.27720648775305573,2.6588613777340075,2.104448402227896
20,1.841270693710872,0.32631507833362267,2.167585772044495,1.5149556153772494,2.394616524775823,0.29856754942963537,2.6931840742054582,2.0960489753461875
21,1.6859269807865094,0.2724504853624725,1.958377466148982,1.4134764954240369,2.153813196023305,0.2546597110809248,2.4084729071042297,1.8991534849423803
22,1.9644763175543252,0.31145666507634456,2.27593298263067,1.6530196524779806,2.4049007165431977,0.22153068897268524,2.626431405515883,2.1833700275705126
23,1.5385261518614632,0.3115727651862441,1.8500989170477073,1.2269533866752191,2.131747660636902,0.31699330030178513,2.448740960938687,1.8147543603351168
24,1.9869272987563888,0.2503891435028641,2.237316442259253,1.7365381552535246,2.3455945066610973,0.19581429873193726,2.5414088053930346,2.14978020792916
25,1.693247560556833,0.2367515549493204,1.9299991155061533,1.4564960056075125,2.060696624914805,0.19262476740243217,2.253321392317237,1.8680718575123727
26,2.208630095828663,0.21773334550501644,2.4263634413336796,1.9908967503236465,2.476648062467575,0.15766623208090436,2.6343142945484797,2.3189818303866705
27,2.1923696414216773,0.21055712083374356,2.402926762255421,1.9818125205879338,2.4915916911760965,0.17430476350231575,2.6658964546784123,2.3172869276737806
28,2.1546030601897797,0.12886462187288433,2.283467682062664,2.0257384383168953,2.2808279645442964,0.1101633583892118,2.390991322933508,2.1706646061550847
29,2.2200044509652375,0.16620593016089144,2.386210381126129,2.053798520804346,2.4953199644883473,0.15300982402147556,2.6483297885098227,2.342310140466872
30,2.7032056319249143,0.08482940652531065,2.788035038450225,2.6183762253996035,2.5858790389696757,0.1387999866043948,2.7246790255740705,2.447079052365281
31,3.0576020339866736,0.2687252321859291,3.3263272661726027,2.7888768018007446,2.521875679095586,0.3089245063286305,2.8308001854242164,2.2129511727669557
