layer,valid_mean,valid_std,valid_ci_upper,valid_ci_lower,invalid_mean,invalid_std,invalid_ci_upper,invalid_ci_lower
0,0.9573197898063583,0.008989016916109545,0.9663088067224679,0.9483307728902488,0.9362492549475678,0.01685022343197797,0.9530994783795458,0.9193990315155899
1,0.7022366581364372,0.028452646030502297,0.7306893041669396,0.6737840121059349,0.7539872814472726,0.02701960970456677,0.7810068911518393,0.7269676717427058
2,0.9714321326284288,0.004558998443938119,0.9759911310723669,0.9668731341844906,0.9637861038009631,0.007121047060407892,0.9709071508613709,0.9566650567405552
3,0.9683147371710712,0.004499475034424616,0.9728142122054958,0.9638152621366466,0.9583347151992727,0.00951216785690675,0.9678468830561795,0.9488225473423659
4,0.9709157603447317,0.005692195973480658,0.9766079563182124,0.965223564371251,0.9700819691187921,0.009400669855576282,0.9794826389743684,0.9606812992632158
5,0.9637179398626305,0.005770754282433461,0.969488694145064,0.9579471855801971,0.9517021680733698,0.012793291072775891,0.9644954591461458,0.9389088770005939
6,0.9545211252050908,0.005885186811702826,0.9604063120167936,0.948635938393388,0.946408678404681,0.011339764234140218,0.9577484426388212,0.9350689141705408
7,0.9406000166816221,0.009002520434392702,0.9496025371160148,0.9315974962472293,0.9372470003745303,0.011580101655939676,0.94882710203047,0.9256668987185906
8,0.92975117963151,0.011461932983148605,0.9412131126146586,0.9182892466483614,0.9421568922422021,0.010042968115521777,0.9521998603577239,0.9321139241266804
9,0.9327191935242783,0.009356413563293895,0.9420756070875722,0.9233627799609845,0.9354847110647182,0.008606156966752362,0.9440908680314706,0.9268785540979658
10,0.9121756019243775,0.010873923478388052,0.9230495254027655,0.9013016784459895,0.9222735350880744,0.009219368196763004,0.9314929032848375,0.9130541668913114
11,0.9038152631404917,0.009420896609062274,0.913236159749554,0.8943943665314293,0.9102729802260588,0.009749246008357937,0.9200222262344168,0.9005237342177009
12,0.9000805508094345,0.009354301241993573,0.909434852051428,0.890726249567441,0.8980743105344378,0.011377878176981304,0.9094521887114191,0.8866964323574564
13,0.8732810371173658,0.010401989496841964,0.8836830266142078,0.8628790476205238,0.8788426622177965,0.011187351986545413,0.8900300142043419,0.8676553102312511
14,0.8428692551811807,0.010638898696253592,0.8535081538774343,0.8322303564849272,0.8415346908591892,0.013289923835979297,0.8548246146951685,0.8282447670232099
15,0.8382657253810369,0.01704718722002186,0.8553129126010588,0.8212185381610151,0.8246843897422158,0.020279525337772965,0.8449639150799888,0.8044048644044428
16,0.8155370100355712,0.022984163439763342,0.8385211734753346,0.7925528465958078,0.7854284909381003,0.025894185442416878,0.8113226763805171,0.7595343054956835
17,0.7818031118787262,0.030466063702268183,0.8122691755809944,0.751337048176458,0.7489595971639739,0.030015232968898454,0.7789748301328723,0.7189443641950755
18,0.7623869621708589,0.03131939518714325,0.7937063573580021,0.7310675669837157,0.7306274682037309,0.031505332462950196,0.7621328006666811,0.6991221357407807
19,0.7435984191652654,0.047292601948591056,0.7908910211138565,0.6963058172166743,0.6725767705725433,0.05126712075510331,0.7238438913276466,0.62130964981744
20,0.7597639464249932,0.043915578022155684,0.803679524447149,0.7158483684028375,0.6787177193227355,0.05730551455464252,0.736023233877378,0.621412204768093
21,0.7504692686373571,0.06499075908349651,0.8154600277208536,0.6854785095538606,0.5842300782587587,0.10506218134842746,0.6892922596071862,0.47916789691033124
22,0.7237639840760544,0.08329206659022781,0.8070560506662822,0.6404719174858265,0.5001306835570307,0.1416066129446886,0.6417372965017193,0.35852407061234215
23,0.6893887017084679,0.09273966940001171,0.7821283711084797,0.5966490323084561,0.4374703470557955,0.15513412875277816,0.5926044758085737,0.28233621830301736
24,0.6490123773219504,0.10499654997835602,0.7540089273003064,0.5440158273435943,0.35955739101705303,0.17211045566551825,0.5316678466825713,0.18744693535153478
25,0.6465136875964311,0.10752236122751631,0.7540360488239475,0.5389913263689148,0.35241935666873814,0.1718059028581293,0.5242252595268675,0.18061345381060884
26,0.6574589380948512,0.09775967132747033,0.7552186094223216,0.5596992667673809,0.3787776405690817,0.16270864411100902,0.5414862846800907,0.21606899645807268
27,0.6597173329736341,0.10456747516424933,0.7642848081378835,0.5551498578093848,0.3837083246364721,0.16075959996461,0.5444679246010821,0.22294872467186208
28,0.7375391280846421,0.05900842376701178,0.7965475518516538,0.6785307043176303,0.5890966384483681,0.08544045622474152,0.6745370946731096,0.5036561822236266
29,0.7996770909855347,0.03901083566652424,0.8386879266520589,0.7606662553190106,0.7102883578813953,0.05134487433888588,0.7616332322202812,0.6589434835425094
30,0.7823753800953033,0.02856078574124376,0.810936165836547,0.7538145943540595,0.7467370279382569,0.027691085714933335,0.7744281136531902,0.7190459422233236
31,0.6555770888500854,0.01515636102115827,0.6707334498712436,0.6404207278289271,0.624978340148193,0.01684798594097947,0.6418263260891724,0.6081303542072135
